id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
48,0.0002339813199276875,0.7515913106711324,0.14797493653424307,0.09086602972923394,0.000164528059286163,0.0006926046898323249,0.008292479864879566,6.65779449702494e-05,0.00011755118649475464
49,0.0004607687824679227,0.5772830016929533,0.30988953976690153,0.09876098879898587,3.778768840530142e-05,3.773704550921567e-05,0.013490097986025788,2.0819735331734944e-05,1.925850341923191e-05
50,2.8610305845577958e-05,4.1468285207740974e-06,2.02668201039566e-07,1.9528285882443895e-05,3.7585686121784986e-07,0.9993961759743516,0.00027514117430982174,0.00017215375332901202,0.00010366515269839183
51,0.0006532271336625413,0.9097103408667968,0.006935139880590115,0.07679710013784209,0.003964078097748397,0.000959030837143386,0.00010728428409528693,8.57321959459169e-05,0.0007880665661753349
52,0.001097705070000295,0.00019084539928197433,0.0008972295161588099,2.1480222735912543e-05,9.088982232562436e-06,0.00044880001415162547,0.002363079538673234,0.9949358689697706,3.590228699509642e-05
53,8.169687662867462e-05,0.7437257886526517,0.20161187400452196,0.05277072236888073,9.103937728163736e-06,1.4646030831485326e-05,5.352312485457878e-05,1.6556409141769098e-05,0.0017160885947609889
54,0.04501468384372563,0.4261497313252099,0.17599963753339004,0.06758901288789929,0.03613472447623456,0.0739439817861914,0.07446154146932513,0.04639110838849747,0.05431557828952652
55,2.6031792141418464e-05,0.7459253619628645,0.24054423846585624,0.010083013797757895,6.916498523850016e-06,2.2742164019547198e-05,0.003383607775635095,5.783681978700785e-06,2.3038612227556574e-06
56,4.175643566282067e-05,0.5835222845104404,0.3633822996603734,0.0027978507625853956,0.018206458825543496,0.006160016981528116,0.0016551655472970609,0.02273750222593241,0.001496665050637216
57,1.8819239842538968e-05,4.158110370679322e-05,2.2702826642079173e-06,2.4162960854357288e-05,4.701204292445978e-07,0.9970107856353969,0.00039931568592679824,0.001876350615895826,0.00062624435528331
58,0.11409316053539037,2.087276554210735e-05,6.803924887295704e-05,0.00018953922676710774,5.451569626226805e-06,0.008164765837985548,0.00011038356259544974,0.0008121587180514037,0.8765356285351689
59,0.04204342010643102,0.005547780544138943,0.005377025009294347,0.012112766875416701,0.0007961276907311104,0.12016335070020495,0.011815769543526458,0.023747135770804565,0.7783966237594518
60,0.12971834128345103,0.00013271243146565024,6.732794544150773e-05,0.0003012751400315183,0.00011770749737989083,0.3910374280260025,0.02196173244577333,0.4386725912244615,0.017990884005993107
61,6.265632966136555e-06,0.7401663598677862,0.24441112376915608,0.01540966530522199,1.582350283973191e-06,3.7870363807298077e-07,2.391095108609183e-06,2.528240918531801e-07,1.9804517469852416e-06
62,0.1936112100038525,0.002475485971232774,0.0006272745105471888,0.0003519084819244607,0.000499877983282306,0.01647796653906464,0.0005852122959118848,0.0028999592901686553,0.7824711049240155
63,9.644330735983303e-05,0.6136471794855726,0.28424130914986684,0.10128422840284024,0.0006498515861544079,1.7364524333363425e-05,5.150386598968878e-05,1.9268714195709323e-06,1.0192806463613688e-05
64,0.008696772678861792,1.1548719908334238e-05,3.7581384812117157e-06,4.727468270737128e-06,2.9364976599000753e-05,0.014844000562917745,1.3293687953121348e-05,1.672566631702029e-05,0.976379808100691
65,0.0004860829040925642,0.4808250506339287,0.3472461415362816,0.008084322573830566,0.016543682108949503,0.002809172973763387,0.005009530093045804,0.13787747648404786,0.0011185406920602766
66,0.0145388552774407,0.2557129327489594,0.019766446250508156,0.01114111052416602,0.01642276601333316,0.0037418690068116013,0.6583448449755179,0.002568681694166295,0.01776249350909676
67,0.0007819001578650009,0.41888459364300523,0.3748925269366625,0.15952425773423723,1.5970786379889464e-05,0.0001502227782047784,0.04569613692168274,3.616375261648497e-05,1.8227289346206083e-05
68,0.008531551612895403,0.0002776685392372383,0.0001391566957927793,0.00024669001326212196,1.6077606441513203e-05,0.026652946424570795,0.00657822071077772,0.9560413987550237,0.001516289641998697
69,0.0006932121551496703,7.116692898717148e-06,2.25323900324737e-06,0.002438228341001044,3.2204728495993995e-06,0.9952480916953302,0.0006322915409897647,0.0003111849576590181,0.0006644009051186751
70,0.017132676241285026,0.45654345809125935,0.2718571430058834,0.08929440003180403,0.02382580081132666,0.040587464020622584,0.029221683322093222,0.028975449024279617,0.04256192545144618
71,1.7226395741032803e-05,0.012815564924160004,0.0029640422274749677,0.003175425535791277,0.9808820461460156,7.805721711814916e-06,8.365662040731614e-05,6.925165336641914e-06,4.730726336132709e-05
72,0.003296824773775154,0.00014286166639605044,6.724627926203793e-05,0.00017884651687583608,6.69535051147858e-05,0.9667211555687444,0.01915705017191864,0.01010617368926952,0.0002628878286435432
73,0.01196450466616789,0.0007654554283698413,5.556155625536364e-05,0.0014447372383115098,5.9896199684531026e-05,0.9486707851871313,0.018443105034496546,0.018366510899167767,0.00022944379041529945
74,0.007621000742737233,0.00025299991356083506,0.00019828824388419636,0.0001696475562706016,3.687375640962996e-05,0.013797973625087369,0.008127762246503181,0.968952937966607,0.0008425159489401138
75,0.0008036120106381059,0.05421078480569835,0.037836553403084235,0.014581254295352083,0.8886033911478666,0.0003245146220675013,0.0016422200596626333,0.0004089984341584939,0.001588671221472027
76,1.1687304682563953e-05,0.662369612820053,0.20392097071487292,0.13351921690044063,1.0393676660358335e-05,1.1715108941482648e-05,0.00011712198802693836,1.254290804894265e-05,2.6738578273332028e-05
77,0.005838392688806732,0.00015850661956385152,1.4606046720088526e-05,0.01005007817965861,0.0005863003088758652,0.9679866138481554,0.0006759910969094179,0.004068696817953142,0.010620814393356711
78,1.1434246533517717e-05,0.031186373291590606,0.0017243810608000318,0.0018798651274832606,0.9651457566210796,2.3226543433680683e-06,2.12078968258904e-05,2.076054988808845e-06,2.6583046354950138e-05
79,0.022735915146634637,0.0015736105863366043,0.0013867692145498802,8.55317577756081e-05,0.00018343993420243994,0.0032378216316993427,0.022540703419496724,0.9449910292405409,0.003265179068763905
80,1.1985037932628399e-05,0.411948437536145,0.17006959723933268,0.4177745239889174,6.716976853808766e-06,1.7149049442283443e-05,0.00015471952772526065,9.087756659349966e-06,7.782886991615228e-06
81,0.029946575086265623,0.59028832823639,0.18909571234554173,0.05566121256857327,0.0015477793058555915,0.012640447278785178,0.07623537811793445,0.03257396449002688,0.012010602570627298
82,0.025755577326312014,5.943330212297936e-06,1.6389206543771583e-05,7.5279218478894216e-06,1.3477825044484863e-06,0.0018854407637196324,2.686946326337746e-05,0.0021800262722295686,0.970120877933367
83,0.04501468384372563,0.4261497313252099,0.17599963753339004,0.06758901288789929,0.03613472447623456,0.0739439817861914,0.07446154146932513,0.04639110838849747,0.05431557828952652
84,0.02130351539717215,5.588944574134586e-06,1.4361865580572087e-05,0.0001557899981194303,0.00018964113677246604,0.04241588141176768,0.00019301762081841837,0.9022364737238768,0.03348572990131828
85,0.04545948679484313,0.00016496822651983364,0.00033700787228182165,4.196723303195016e-05,1.3942250233898379e-05,0.0008573569132195239,0.009932814226199151,0.9426558575445183,0.0005365989391524341
86,0.01037052634560073,0.00039038417541039283,0.0003182663308859727,0.01970228918133782,0.0005730792196576868,0.9416751179528164,0.0012009152940453138,0.0001533030005824176,0.025616118499663228
87,3.294455452064148e-05,3.3008736233453876e-07,8.995350342222999e-07,4.448728454284726e-06,8.687163449458012e-07,0.00018465129741514186,1.6730668445525583e-05,0.9997265356712866,3.2590741136303104e-05
88,6.907151166401724e-05,0.5878964257776155,0.17368080317735174,0.23749390302091933,2.9593356675053295e-05,0.00019680556273258984,0.0003727007289249987,2.679409242913759e-05,0.00023390277168754644
89,0.005963937685705757,0.7487539248289926,0.11715016765279676,0.06707367459221458,0.0012146238190446602,0.022673751424844794,0.009445801089574525,0.0018101946703435632,0.025913924236482696
90,0.18913884257453228,0.000169555013463282,0.00016815676305729344,0.00013969735384029603,1.4956765670382821e-05,0.03981390834606045,0.0008990822100859121,0.0025171047275977915,0.7671386962456924
91,0.041420266868046396,5.589126700168234e-06,1.982943635986352e-05,0.00013780760475318125,0.00014683556925735607,0.05191112179660103,0.00021354597182278884,0.6487342678119313,0.2574107358145279
92,1.9162697121754177e-05,0.28413658496240857,0.70659880396068,0.00040039870213181037,0.00043701156459670766,0.001702914559544769,0.0025601038760015324,0.0041335904683306715,1.1429209184009895e-05
93,0.00020386304398445452,0.24748597465328195,0.4848920335723635,0.20565756891033604,3.835170963380977e-06,6.267389737934626e-05,0.06168193016262029,9.163941093879243e-06,2.956647977055023e-06
94,8.443099936881797e-05,0.14054085856808612,0.40512805691062975,0.14266583272765446,1.445903006858007e-05,0.0003672724493830201,0.31112706577510946,6.504671807766894e-05,6.9768216222564855e-06
95,0.0003390974533880279,0.00034907607638949215,4.4632304441809255e-05,0.0003173697975417969,5.170938979061148e-06,0.9821058983166303,0.005847171534239712,0.008376458981276574,0.0026151245971132303
96,0.00011732566198924258,0.7319513616342965,0.08926723732803589,0.16728336032436483,0.01134695496291054,5.28176364880593e-06,2.671955056523835e-05,5.965379302978408e-07,1.1622362584797399e-06
97,0.008178934033445329,0.5231708009580248,0.25056279776577634,0.0722518208796959,0.002847977062353939,0.012488016677162175,0.11959006667308557,0.007641947712092005,0.003267638238363878
98,8.108601446617677e-07,0.009426833420559744,0.00014363829123492387,0.0007824871104348031,0.9896334644978777,3.8014661255080596e-07,1.1785919197734512e-05,9.869184464658559e-08,5.010620934640048e-07
99,0.0011410757438996561,0.36926574740931073,0.44041606787384907,0.1419038082844418,0.00010213602391437283,0.0008775509537873203,0.045793502311399406,0.0003713338827104473,0.0001287775166872117
100,2.0814428455829247e-06,0.7376320652479028,0.24675333545472783,0.015355550163071925,0.00022849167117956694,8.833560179955422e-07,2.7126995221062375e-05,1.4734176154315927e-07,3.183272717020833e-07
101,4.873300681093185e-05,0.8790378272906982,0.11124516197617688,0.008096081293046306,9.548824290316943e-05,6.112431534581311e-06,0.001452162797115338,6.808457436885366e-06,1.1624504277710444e-05
102,0.057089469745178506,0.013839828237770151,0.005268476995596637,0.11016369276628735,0.008492045771986017,0.7332312008839084,0.02166263171936395,0.01290600925439703,0.03734664462551201
103,0.0003864992532566071,2.8749126368997232e-05,1.86169121708781e-05,0.00018085228692082874,9.71069687042248e-06,0.9948876682030753,0.0011371729361108183,0.00018774154910631885,0.0031629890361199358
104,0.0022944689419617343,1.4791754524461183e-05,3.852462886693878e-06,0.0003174330953915199,1.5685112876958346e-05,0.9859338959871399,0.006792043872745376,0.0034108914225407265,0.0012169373499326009
105,0.0006123261708601092,0.39036016753111613,0.1522039210262165,0.3799569890230178,5.8837441111005096e-05,0.003915764373244219,0.07214762264332908,0.0004827318225800818,0.0002616399685251304
106,0.04501468384372563,0.4261497313252099,0.17599963753339004,0.06758901288789929,0.03613472447623456,0.0739439817861914,0.07446154146932513,0.04639110838849747,0.05431557828952652
107,0.0001618660810752217,0.00011628432805748512,1.7128276818652198e-05,0.00017966814283015793,3.380301987320033e-05,0.9977840079235554,0.0009515269564377482,0.00020506761068159358,0.0005506476606706574
108,4.244596752431312e-07,0.6503144917859731,0.3342124546507153,0.015409749020633506,6.344171721446474e-06,1.1482188103336934e-06,5.52496375340571e-05,9.760472051432142e-08,4.045021664786799e-08
109,0.17291025809763996,0.05476617796731261,0.027476032897093248,0.007923868964842849,0.030554517163969737,0.4009329889953479,0.11614781006839844,0.11425914636085698,0.07502919948453822
110,0.011374738525241927,0.028908779832566785,0.03323099370963127,0.005674992353206135,0.00011961196589872627,0.02648777052382347,0.8674094344374681,0.02505011834654658,0.0017435603056170112
111,0.0001452932240133869,1.4605085861721951e-05,2.368542263978824e-06,2.9572262375607556e-05,7.14871093666831e-06,0.9913417991014344,0.0023338349016286744,0.005110324653031828,0.0010150535184537813
112,9.709609498054505e-06,1.0349500469236244e-05,1.7598720304034044e-06,2.938138249172892e-05,1.8336007151349434e-07,0.9993977128165087,0.00023991398747355994,0.00021398838524749493,9.7001086209348e-05
113,0.04714418735881794,0.014824227722250399,0.009677425452033168,0.006158744645857502,6.980923452247874e-05,0.08743674148563166,0.03046082067389318,0.7921850744685839,0.012042968958409816
114,2.0934253283396704e-05,0.7453286349777375,0.24658343158178694,0.007986314056442989,3.1247799375507147e-06,2.2064294848157063e-06,1.602817335166264e-05,3.275704034400273e-06,5.6050043940727176e-05
115,0.04501468384372563,0.4261497313252099,0.17599963753339004,0.06758901288789929,0.03613472447623456,0.0739439817861914,0.07446154146932513,0.04639110838849747,0.05431557828952652
116,4.8922722385393025e-06,2.589909650189102e-05,8.632869659772205e-07,1.775791966381166e-05,2.411580476905699e-07,0.999093919084695,0.00014935337864111203,0.00043576375724539246,0.00027131004600057203
117,2.860942522980688e-06,0.7442451270601037,0.1450962060477673,0.11060361665487539,8.990112655339195e-06,8.202880206674287e-06,2.121718735467506e-05,5.067399488963368e-07,1.3272374564998564e-05
118,0.0009446546167993955,0.7907484223256741,0.12649132968206178,0.062142130003580015,0.000454778402436529,0.005815725793378377,0.011940061305286225,0.0004884223174100228,0.0009744755533734631
119,0.00015456859712422637,0.4438320632561183,0.5023346696094125,0.05229814431179594,0.0012127308577738584,5.442790525528389e-06,0.00016141433888878137,7.006127032270888e-07,2.6562565765346257e-07
120,8.705564387285348e-05,0.7982786309904341,0.1907904098618459,0.008368358007642697,2.5682268779773597e-05,7.881645301743404e-05,0.0021841404145509957,3.5114422576639814e-05,0.00015179193727982482
121,0.12297033675536025,0.01650511609174469,0.009942630770216702,0.00019653998309533016,9.153267528697803e-05,0.03256979867191093,0.6969518961042173,0.11271883787239953,0.008053311075768307
122,4.0675804626202946e-07,0.9453611314428618,0.05062776310489386,0.003996826089939843,5.735731966062034e-06,4.4639529310639247e-07,6.935622511545413e-06,1.1917071373534261e-07,6.356837739987529e-07
123,3.0864063067901543e-06,6.680487688445429e-07,4.96474465122548e-08,3.117570903897979e-06,3.723556762905207e-07,0.9999487793802405,2.4008546185069728e-05,3.829181039097661e-06,1.608886343296503e-05
124,3.372234026531501e-06,1.2489289906361043e-05,3.4257891011677874e-07,4.084728453475231e-05,6.638598789703835e-07,0.9995284944248926,0.00010832149328449232,0.00010315193974303221,0.00020231689482308213
125,0.0001618660810752217,0.00011628432805748512,1.7128276818652198e-05,0.00017966814283015793,3.380301987320033e-05,0.9977840079235554,0.0009515269564377482,0.00020506761068159358,0.0005506476606706574
126,0.0008287623610528867,1.0065897573964692e-05,6.5587496735497545e-06,0.00022368021738719491,2.1386312877952027e-05,0.9598891309725839,0.002127846126395449,0.001400474763603938,0.03549209459885121
127,0.00021549636133787067,0.8713732368303236,0.09207487273745145,0.03558124425583247,0.0002215431202195826,0.00020466548994045873,0.000210890203646053,7.000464828502096e-06,0.00011105053641993973
128,2.7038551307430877e-05,4.3441597773451735e-06,2.0090391003847706e-07,2.985365053836835e-05,5.230386471981283e-06,0.9971158435505588,0.0001591752391322159,0.0019473186395031444,0.0007109949188007493
129,2.870495875395623e-05,8.81408351572929e-05,5.1141578581907505e-06,6.169218407434727e-05,4.4504865008667996e-07,0.9976974108212181,0.0008126711758884368,0.000875368354423524,0.00043045246397620517
130,2.1904061735358564e-05,0.7373619471257825,0.2619155459271537,0.0002572442328129441,7.183241833205705e-06,5.089702546303271e-06,0.00026172301456231284,5.9420509550692585e-05,0.00010994218402303287
131,2.0352263180911676e-05,0.7189563178601449,0.18998281673503903,0.09096545821756298,1.2871746105196244e-06,1.7276244751304403e-06,6.433201338178046e-05,3.7674901867295305e-06,3.940621418131943e-06
132,4.199971987818797e-06,0.4653652859117803,0.4472118025261917,0.08678696160831989,8.287345342264238e-06,1.9578509619020853e-05,0.0005935389714693399,4.165139134552869e-06,6.18001615521197e-06
133,0.025850091438558816,0.7315190084092684,0.15943119587170645,0.005677958190714796,0.005005596379965932,0.008679124694709018,0.0326476362246949,0.011331693019055077,0.019857695771326723
134,3.7259981270533466e-06,0.6328400921549407,0.3364324889543578,0.0306523119296667,1.6601954910250854e-06,1.3878743137551834e-06,6.490872142906264e-05,2.5356354626017974e-06,8.885362112297453e-07
135,0.00028443210330568057,0.5555086181615896,0.20385925741511907,0.23965405639044365,2.6434089151478796e-05,2.9050323039750736e-05,0.0005162475601731871,6.087906614358049e-05,6.1024891034067666e-05
136,0.009394614854946392,0.001068413429165205,0.0005741111802689551,0.05586959508460554,0.0009080720237487213,0.8908233283713319,0.0011349231968156032,0.00034472078760491067,0.03988222107151281
137,0.0014662465073387893,6.68026912786904e-05,1.3277888132537386e-05,0.00010702798967348951,6.795682507730219e-07,0.9376381088025478,0.05869471175642231,0.0012350045237089465,0.0007781402726467003
138,0.11759308537846631,0.00024009106183406928,0.0001554691654642164,0.0002281748257784816,2.0822958336601622e-05,0.1036543461459088,0.0016733879187566959,0.003197580675222194,0.7732370418702326
139,3.955303176010761e-05,9.391440631302978e-05,6.861343866180351e-06,7.104560535102368e-05,5.933412228557512e-07,0.9966835304966405,0.0010378123293382263,0.0014564342126052307,0.0006102552329027396
140,0.00011721257093301075,0.6453331051596536,0.2477774758869396,0.10486034875290015,0.0018680712141995418,5.04935148546516e-06,3.690774229619021e-05,7.269456014655291e-07,1.1023759909799097e-06
141,0.00015393140014434542,0.044770792653882965,0.502140689125816,0.1208335188968971,0.00030505991436455477,0.0042108430094443105,0.31895936788457946,0.007382525789430294,0.001243271325440879
142,0.17834609763890844,0.0010468103261551006,0.00025350867390832,0.0002724788711461286,0.001489100084368361,0.08834022686875367,0.042689562184420556,0.686226941039257,0.0013352743130824738
143,2.396706755245313e-05,0.22546851376722624,0.7682351241667607,0.00022477261237962917,0.0005298294652834224,0.00035504299067779335,0.0030941439186615138,0.0020559477834063557,1.2658228051806117e-05
144,0.016850271486311574,0.0015798718861345748,6.046541222698303e-06,0.005869467350541009,8.54667245813903e-05,0.9666731825699814,0.0037539095070317947,0.004433691224760497,0.0007480927094350733
145,0.0007261389436204517,3.724033028492472e-08,1.6539450397224112e-07,3.03649789198482e-06,7.326426027429866e-06,0.01393875492997079,1.1246195168439742e-05,0.9847008896381784,0.0006124047343083112
146,0.031075096559241615,0.0005075403418080311,0.002041274643957621,0.001147284296598896,0.0017716604838557744,0.028498485121721616,0.0049557560681276125,0.8998373390875416,0.030165563397147318
147,4.2727396562091324e-05,0.6981205269608727,0.2630882077280542,0.03783059340442456,0.0005964946298035446,6.725148290797352e-05,0.00022949676134584088,1.8599286515306112e-05,6.1023495137843385e-06
148,0.008178934033445329,0.5231708009580248,0.25056279776577634,0.0722518208796959,0.002847977062353939,0.012488016677162175,0.11959006667308557,0.007641947712092005,0.003267638238363878
149,5.195269833765811e-06,3.878298216298692e-06,7.8426645144803e-08,4.360487396349575e-06,5.797522956663179e-07,0.9981677268970367,1.8456130092062066e-05,0.0010101738850007743,0.0007895508534832388
150,0.009387698370393601,2.337572311687982e-05,7.414221757026673e-06,0.0040558753024300224,7.112388719804943e-05,0.9845493111518018,0.0004209725105347937,0.00011824792890252723,0.001365980903865273
151,5.059698996459804e-05,0.0001286942834169045,6.474454457323274e-06,6.24667694911001e-05,5.863137553438393e-07,0.9970925841957883,0.0008032667683528892,0.0010351137005983778,0.0008202165241751911
